0117_4701_5
0113_3715_9
0111_1178.01_5.01
0108_6403_9
0122_118_13
0102_236_23_C0P35
0114_16.01_41.05
0111_1173.10_1_C0145
0108_3907_18
0108_7501_8
0108_5306_25.07
0112_1331.02_169
0103_7101_24
0111_1260.07_11.04_C0083
0117_7707_5
0105_3102_1
0102_106_3
0110_1701_16
0108_2302_8
0116_109.01_4
0111_283_13
0116_614_26
0108_3302_12
0119_222_30
0113_2507_2
0108_4105_2
0108_2501_14.50
0102_404_2_C0322
0112_36_17
0105_1510_16
0119_201_15
0107_82_16
0112_809_6
0114_40_39
0108_1914_15.03
0111_158_1
0108_8801_4
0112_997_84
0101_166_24
0105_2910_14
0121_313_8
0102_345_54
0111_1178.02_28
0103_1302_8
0101_258.01_1.85
0105_1006_25
0110_1001_11
0117_413_4
0108_6502_4
0114_149_4.05
0105_1801_38
0118_132_21
0111_905_14.01
0112_59_8
0117_1001_8
0102_730_1
0102_770_7
0108_5401_72.07
0102_402_32
0106_201_4.01
0122_212_18.02
0102_594_8
0122_150_22
0108_5603_8
0116_210.02_16
0117_4405_14
0122_109_5
0108_401_7_C0503
0116_28.01_101.716
0103_2403_4
0103_6301_5
0111_988.09_8.15_C0177
0119_98_8
0103_4204_18.30_C2206
0111_914_13.03
0111_731_8
0108_5608_11
0104_158_1
0121_811_9
0119_43_5
0102_618_8
0105_2407_11
0111_945_10.04
0122_328_14
0119_220_1
0102_797_5
0102_543_5
0103_6001.01_37.02
0108_4102_33
0111_513_3
0103_7402_4.01
0121_1211_3_C1809
0108_5950_6
0111_66_9
0102_118_1
0116_205.02_24
0116_17_16
0107_638_11
0110_2707_796
0109_S.44_38
0111_649_12.01
0116_16_2
0111_718_7
0119_24_25
0111_457_3.04_QFARM
0112_1345_16
0111_71_9
0121_611_14
0102_263_10
0112_1144_2.02
0104_205_16.01_QFARM
0122_284_13
0103_312_6
0107_19.07_16
0113_5202_14
0112_1135.14_1
0112_692_77
0109_60.32_119
0115_42_2
0108_1601_54
0111_513_29
0110_3301_5
0112_231_2
0109_7_1
0108_6106_7
0101_93_16.23
0121_1712_33
0112_997_41
0108_5813_38
0102_31_2_C0327
0112_1028.01_506
0102_103_6
0103_4700_140.208_C00Q4
0103_4700_140.83_C0F15
0101_223_4
0102_236_23_C0600
0101_167_9
0103_606_1.12_C0112
0114_17_6
0103_4204_18.91_C6104
0118_119_10
0119_429_7.01_C410
0111_396_11_QFARM
0102_23_1_CB114
0102_260_13
0102_80_7
0117_10022_2
0103_7501_49
0122_343_1_C0410
0111_988.01_28.07
0112_449_6
0103_3901_8.04_C0004
0108_6405_55
0122_102_1
0102_764_14
0116_227_307_C0001
0113_703_3.01
0122_236_28
0108_1703_14.14
0119_70_8
0108_1048_36
0110_2618_574
0108_2201_15_C0096
0103_2206_11
0105_8205_3
0108_7501_4
0103_6102_8
0111_758_8
0111_1164_9.01
0112_292_6
0102_149_10
0116_128_74.20
0122_122_41
0111_1064.03_7_C1721
0111_866.02_21.03
0122_385_6
0120_25_11
0102_245_25
0114_184_9
0102_384_33
0108_920_1
0103_7304_12
0102_753_2
0112_1132.32_13
0103_701_4.04_C0004
0111_624_9
0105_1701_27
0112_949_2
0103_3403_5.16_C0208
0123_111_1
0101_151_3
0111_789_4
0103_1703_6
0108_1511_9
0116_210.01_18
0111_952.01_5.06
0108_6402_44.04
0112_535_2.05
0105_1402_33.07
0108_5612_10
0104_168_7
0117_902_12
0114_61_4
0107_152_16
0101_132_9
0110_2709_664
0108_1703_12.03
0103_507_3.04_C0106
0104_152_1
0112_207_5
0118_133_14
0102_90.01_4
0107_216_1
0112_1132.11_141_C0141
0108_5949_19
0111_872_9
0104_102_2_QFARM
0121_2043_1_C0011
0112_864_4
0119_249_5
0103_3502_11.03_C0203
0116_206.01_13
0116_419_9
0123_119.09_8
0102_54_2
0102_742_18
0122_169_13
0117_3034_9
0111_978.01_2_C1102
0122_13_10
0105_2304_88
0122_57_14
0101_289_1_C025E
0103_206_1.01
0101_258_1.58
0113_1503_2
0111_1173.04_1_C0014
0108_1118_11
0102_534_26
0117_4704_4
0114_45_12
0115_34_2
0111_111_3
0102_16_10
0117_1101_26
0112_125_1
0112_297_1
0112_997_70
0113_3903_12
0111_316.01_1
0102_476_15
0112_148_22
0108_1435_14
0112_1203_1
0108_8415_1
0114_39_4
0111_1201.02_10.06
0122_75_30_C02
0108_1511_8
0121_1209_2_C0903
0108_1303_106
0108_6721_16
0113_5504_14
0112_119_26
0119_193_1_C0419
0111_1169.01_24
0101_189_6
0103_2603_6
0102_299_1_C0112
0113_3714_12.12
0111_259_5
0111_248_13
0102_548_7
0112_217_10.01
0112_692_141
0119_305_12
0108_3417_2
0111_988.10_15.01_C2305
0108_7803_1
0111_827_8
0113_4119_2.01
0102_6_1_C1613
0115_12_7.53
0102_63_1_C1604
0107_9_1
0108_5401_69.19
0108_1613_7
0108_2715_42
0101_82_16
0102_703_1.02
0101_50_2.03
0113_1705_6.02
0108_5401_54.37
0121_1129_20
0102_28_1.01_C2307
0102_17_2_C2804
0108_1601_16
0111_326_3
0103_3502_3.077_C1323
0102_174_1
0121_1713_3
0112_258_1
0119_322_14
0112_284_30
0112_811_2
0122_16_9_C1005
0103_3005_29
0102_193_7
0108_2204_5_C0010
0108_5954_18
0105_7301_4.01_QFARM
0103_8401_11
0108_6719_5
0118_53_6
0112_855_6
0112_142_20
0108_5434_13
0108_9101_26
0116_429_53.150
0105_4116_1
0119_65_80
0119_480_3
0122_152_15
0108_3910_13
0105_6101_29
0105_2807_36
0105_4901_19
0103_4002_32
0108_2204_7_C0280
0111_1173.20_1.02_C0044
0116_121_15
0109_60_6
0116_207.01_34
0102_337_30
0114_42_1
0112_987_4
0112_1030_36
0112_658_7
0103_3602_23
0119_305_30
0102_338_9
0121_1313_15
0112_737_4.01
0116_230_303
0111_1164_10.04
0111_127_1
0105_8504_5
0103_2908_13
0116_211_9
0108_5954_23
0111_952.01_5.25
0107_133_16
0111_988.10_15.01_C2202
0116_223_13
0102_615_3
0118_81_16
0116_502.03_69
0102_58_1_C1112
0118_115_30
0108_3201_3
0111_978.02_1_C1225
0116_510.02_47
0108_6105_9
0102_19_3_C0304
0112_202_10
0102_176_1_C0304
0117_4137_4
0108_6114_15
0109_S.51_61
0111_1064.03_7_C1732
0108_2730_7
0118_153_13
0121_1417_17
0123_47_1
0103_2904_2.24_C0024
0111_1173.02_2.05_C0224
0111_943_19.02
0108_3429_13
0122_11_4_C0001
0108_2201_15_C0326
0105_4306_6.02
0119_349_9
0105_2815_13
0121_1017_3
0112_737_8
0108_2201_17_C0018
0101_290_1_C2A
0118_66_12.03
0121_310_3
0111_728_9.02
0103_5704_14.01_C000A
0115_31_1.212
0122_47_10
0113_4604_6
0117_4405_9
0102_106_34.02
0111_988.11_15.04_C1902
0116_709.01_20
0110_1602_16
0116_329_60
0113_2301_51.01
0103_8401_15
0108_6601_64
0120_6_23
0107_1003_12
